product_id,cloudinary_url
206850339,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772662423/realize_me/products/206850339.jpg
206850683,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772662450/realize_me/products/206850683.jpg
206854890,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772664177/realize_me/products/206854890.jpg
206860076,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772662576/realize_me/products/206860076.jpg
206860095,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772662533/realize_me/products/206860095.jpg
206862612,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772691268/realize_me/products/206862612.jpg
206865443,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772662250/realize_me/products/206865443.jpg
206865912,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772662186/realize_me/products/206865912.jpg
206873475,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772664510/realize_me/products/206873475.jpg
206876751,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772698140/realize_me/products/206876751.jpg
206877445,https://res.cloudinary.com/dgpg6xvug/image/upload/v1772691973/realize_me/products/206877445.jpg
